274,normal
275,normal
276,normal
277,anomaly
278,anomaly
279,normal
280,normal
281,normal
282,anomaly
283,normal
284,normal
285,anomaly
286,normal
287,anomaly
288,anomaly
289,normal
290,anomaly
291,normal
292,anomaly
293,anomaly
294,normal
295,normal
296,normal
297,normal
298,anomaly
299,normal
300,anomaly
301,normal
302,anomaly
303,anomaly
304,anomaly
305,normal
306,anomaly
307,normal
308,normal
309,anomaly
310,normal
311,anomaly
312,normal
313,anomaly
314,anomaly
315,normal
316,anomaly
317,anomaly
318,anomaly
319,normal
320,anomaly
321,normal
322,anomaly
323,anomaly
324,anomaly
325,normal
326,anomaly
327,normal
328,normal
329,normal
330,normal
331,anomaly
332,anomaly
333,normal
334,normal
335,anomaly
336,normal
337,normal
338,normal
339,anomaly
340,anomaly
341,normal
342,anomaly
343,normal
344,normal
345,anomaly
346,normal
347,anomaly
348,normal
349,anomaly
350,anomaly
351,anomaly
352,normal
353,anomaly
354,normal
355,anomaly
356,normal
357,anomaly
358,normal
359,anomaly
360,normal
361,normal
362,normal
363,anomaly
364,normal
365,normal
366,anomaly
367,anomaly
368,normal
369,anomaly
370,anomaly
371,normal
372,normal
373,normal
374,anomaly
375,normal
376,anomaly
377,normal
378,normal
379,normal
380,anomaly
381,normal
382,anomaly
383,normal
384,anomaly
385,anomaly
386,normal
387,anomaly
388,normal
389,normal
390,normal
391,normal
392,normal
393,anomaly
394,anomaly
395,anomaly
396,anomaly
397,anomaly
,
398,anomaly
399,anomaly
400,normal
401,normal
402,anomaly
403,normal
404,normal
405,anomaly
406,normal
407,normal
408,normal
409,anomaly
410,anomaly
411,normal
412,anomaly
413,normal
414,normal
415,anomaly
416,normal
417,normal
418,anomaly
419,anomaly
420,anomaly
421,normal
422,anomaly
423,anomaly
424,anomaly
425,anomaly
426,normal
427,anomaly
428,normal
429,normal
430,anomaly
431,normal
432,anomaly
433,anomaly
434,normal
435,normal
436,normal
437,normal
438,normal
439,normal
440,normal
441,anomaly
442,normal
443,anomaly
444,anomaly
445,normal
446,normal
447,anomaly
448,anomaly
449,anomaly
450,normal
451,normal
452,normal
453,anomaly
454,anomaly
455,anomaly
456,normal
457,anomaly
458,normal
459,anomaly
460,anomaly
461,normal
462,normal
463,anomaly
464,normal
465,normal
466,anomaly
467,anomaly
468,anomaly
469,normal
470,normal
471,anomaly
472,normal
473,anomaly
474,normal
475,anomaly
476,normal
477,normal
478,anomaly
479,anomaly
480,normal
481,anomaly
482,anomaly
483,anomaly
484,normal
485,anomaly
486,normal
487,normal
488,anomaly
489,anomaly
490,normal
491,anomaly
492,normal
493,normal
494,normal
495,normal
496,anomaly
497,normal
498,normal
499,normal
500,normal
501,normal
502,normal
503,anomaly
504,normal
505,normal
506,normal
507,anomaly
508,anomaly
509,normal
510,anomaly
511,normal
512,normal
513,normal
514,normal
515,normal
516,normal
517,anomaly
518,anomaly
519,normal
520,normal
521,anomaly
522,normal
523,anomaly
524,normal
525,normal
526,normal
527,anomaly
528,normal
529,anomaly
530,anomaly
531,anomaly
532,anomaly
533,anomaly
534,normal
535,anomaly
536,normal
537,anomaly
538,normal
539,anomaly
540,normal
541,anomaly
542,anomaly
543,normal
544,normal
545,normal
546,normal
547,normal
548,anomaly
549,normal
550,anomaly
551,anomaly
552,anomaly
553,normal
554,anomaly
555,normal
556,normal
557,anomaly
558,anomaly
559,anomaly
560,anomaly
561,normal
562,anomaly
563,normal
564,normal
565,anomaly
566,anomaly
567,normal
568,anomaly
569,anomaly
570,normal
571,anomaly
572,anomaly
573,anomaly
574,anomaly
575,normal
576,normal
577,normal
578,anomaly
579,normal
580,normal
581,normal
582,anomaly
583,anomaly
584,normal
585,normal
586,normal
587,anomaly
588,normal
589,normal
590,anomaly
591,normal
592,anomaly
593,anomaly
594,normal
595,normal
596,anomaly
597,normal
598,anomaly
599,normal
600,anomaly
601,anomaly
602,normal
603,anomaly
604,anomaly
605,normal
606,anomaly
607,anomaly
608,anomaly
609,normal
610,anomaly
611,normal
612,anomaly
613,normal
614,normal
615,normal
616,anomaly
617,anomaly
618,normal
619,normal
620,anomaly
621,normal
622,anomaly
623,anomaly
624,normal
625,anomaly
626,anomaly
627,anomaly
628,anomaly
629,normal
630,anomaly
631,normal
632,anomaly
633,normal
634,normal
635,anomaly
636,normal
637,normal
638,normal
639,anomaly
640,normal
641,anomaly
642,normal
643,normal
644,anomaly
645,normal
646,anomaly
647,anomaly
648,anomaly
649,anomaly
650,normal
651,anomaly
652,normal
653,anomaly
654,normal
655,normal
656,normal
657,normal
658,normal
659,normal
660,anomaly
661,normal
662,anomaly
663,anomaly
664,normal
665,normal
666,anomaly
667,anomaly
668,anomaly
669,normal
670,normal
671,normal
672,anomaly
673,normal
674,anomaly
675,anomaly
676,normal
677,normal
678,normal
679,anomaly
680,anomaly
681,normal
682,normal
683,normal
684,normal
685,normal
686,normal
687,normal
688,anomaly
689,anomaly
690,anomaly
691,normal
692,normal
693,normal
694,anomaly
695,normal
696,anomaly
697,anomaly
698,normal
699,normal
700,normal
701,normal
702,normal
703,normal
704,anomaly
705,normal
706,anomaly
707,anomaly
708,normal
709,anomaly
710,anomaly
711,anomaly
712,normal
713,anomaly
714,anomaly
715,normal
716,anomaly
717,normal
718,anomaly
719,anomaly
720,normal
721,normal
722,normal
723,normal
724,normal
725,anomaly
726,anomaly
727,normal
728,normal
729,normal
730,normal
731,normal
732,normal
733,anomaly
734,anomaly
735,normal
736,normal
737,normal
738,anomaly
739,anomaly
740,normal
741,anomaly
742,anomaly
743,anomaly
744,normal
745,anomaly
746,normal
747,normal
748,normal
749,anomaly
750,normal
751,anomaly
,
752,anomaly
753,normal
754,anomaly
755,anomaly
756,anomaly
757,anomaly
758,anomaly
759,anomaly
760,anomaly
761,anomaly
762,anomaly
763,normal
764,anomaly
765,normal
766,anomaly
767,anomaly
768,normal
769,anomaly
770,anomaly
771,anomaly
772,anomaly
773,normal
774,normal
775,normal
776,anomaly
777,anomaly
778,anomaly
779,anomaly
780,normal
781,anomaly
782,anomaly
783,normal
784,normal
785,normal
786,anomaly
787,normal
788,anomaly
789,anomaly
790,normal
791,anomaly
792,normal
793,anomaly
794,anomaly
795,anomaly
796,anomaly
797,anomaly
798,normal
799,anomaly
800,normal
801,normal
802,normal
803,normal
804,normal
805,normal
806,normal
807,anomaly
808,anomaly
809,anomaly
810,normal
811,anomaly
812,normal
813,anomaly
814,normal
815,normal
816,anomaly
817,normal
818,normal
819,normal
820,anomaly
821,normal
822,normal
823,normal
824,anomaly
825,anomaly
826,normal
827,anomaly
828,normal
829,normal
830,anomaly
831,normal
832,normal
833,anomaly
834,normal
835,anomaly
836,normal
837,anomaly
838,normal
839,anomaly
,
840,normal
841,normal
842,normal
843,anomaly
844,normal
845,anomaly
846,normal
847,anomaly
848,anomaly
849,normal
850,anomaly
851,normal
852,anomaly
853,anomaly
854,anomaly
855,normal
856,anomaly
857,anomaly
858,normal
859,anomaly
860,anomaly
861,anomaly
862,normal
863,normal
864,anomaly
865,anomaly
866,normal
867,normal
868,normal
869,normal
870,normal
871,anomaly
872,anomaly
873,normal
874,anomaly
875,anomaly
876,anomaly
877,anomaly
878,anomaly
879,anomaly
880,normal
881,normal
882,anomaly
883,anomaly
884,anomaly
885,anomaly
886,normal
887,normal
888,anomaly
889,normal
890,normal
891,normal
892,anomaly
893,normal
894,anomaly
895,anomaly
896,normal
897,anomaly
898,anomaly
899,anomaly
900,anomaly
901,anomaly
902,normal
903,anomaly
904,normal
905,normal
906,anomaly
907,normal
908,anomaly
909,normal
910,anomaly
911,anomaly
912,anomaly
913,anomaly
914,anomaly
915,anomaly
916,anomaly
917,anomaly
918,anomaly
919,normal
920,anomaly
921,anomaly
922,normal
923,normal
924,anomaly
925,normal
926,anomaly
927,normal
928,anomaly
929,anomaly
930,anomaly
931,anomaly
932,anomaly
933,normal
934,normal
935,anomaly
936,normal
937,normal
938,normal
939,normal
940,normal
941,anomaly
942,anomaly
943,normal
944,normal
945,normal
946,normal
947,anomaly
948,anomaly
949,anomaly
950,anomaly
951,normal
952,anomaly
953,normal
954,normal
955,normal
956,normal
957,anomaly
958,normal
959,anomaly
960,anomaly
961,normal
962,normal
963,normal
964,anomaly
965,normal
966,anomaly
967,anomaly
968,anomaly
969,normal
970,normal
971,normal
972,normal
973,normal
974,anomaly
975,normal
976,anomaly
977,normal
978,normal
979,normal
980,normal
,
981,normal
982,normal
983,normal
984,normal
985,anomaly
986,normal
987,anomaly
988,normal
989,anomaly
990,anomaly
991,normal
992,anomaly
993,anomaly
994,anomaly
995,anomaly
996,normal
997,normal
998,anomaly
999,anomaly
1000,normal
1001,anomaly
1002,normal
1003,normal
1004,anomaly
1005,anomaly
1006,normal
1007,normal
1008,anomaly
1009,normal
1010,anomaly
1011,anomaly
1012,normal
1013,anomaly
1014,anomaly
1015,normal
1016,anomaly
1017,anomaly
1018,normal
1019,anomaly
1020,anomaly
1021,anomaly
1022,anomaly
1023,anomaly
1024,anomaly
1025,anomaly
1026,normal
1027,normal
1028,anomaly
1029,normal
1030,anomaly
1031,normal
1032,normal
1033,anomaly
1034,normal
1035,anomaly
1036,normal
1037,anomaly
1038,normal
1039,anomaly
1040,anomaly
1041,normal
1042,anomaly
1043,anomaly
1044,normal
1045,normal
1046,anomaly
1047,normal
1048,normal
1049,normal
1050,anomaly
1051,normal
1052,anomaly
1053,anomaly
1054,normal
1055,anomaly
1056,anomaly
1057,normal
1058,anomaly
1059,normal
1060,anomaly
1061,anomaly
1062,normal
1063,anomaly
1064,normal
1065,normal
1066,anomaly
1067,normal
1068,anomaly
1069,normal
1070,normal
1071,anomaly
1072,anomaly
1073,anomaly
1074,anomaly
1075,normal
1076,anomaly
1077,normal
1078,normal
1079,anomaly
1080,normal
1081,anomaly
1082,normal
1083,normal
1084,anomaly
1085,normal
1086,anomaly
1087,normal
1088,normal
1089,anomaly
1090,anomaly
1091,normal
1092,anomaly
1093,normal
1094,anomaly
1095,anomaly
1096,anomaly
1097,normal
1098,normal
1099,normal
1100,normal
1101,anomaly
1102,normal
1103,normal
1104,normal
1105,normal
1106,anomaly
1107,anomaly
1108,normal
1109,normal
1110,normal
1111,normal
1112,anomaly
1113,normal
1114,anomaly
1115,normal
1116,anomaly
1117,normal
1118,anomaly
1119,anomaly
1120,normal
1121,normal
1122,normal
1123,anomaly
1124,anomaly
1125,normal
1126,anomaly
1127,normal
1128,normal
1129,normal
1130,normal
1131,normal
1132,normal
1133,anomaly
1134,normal
1135,normal
1136,anomaly
1137,anomaly
1138,anomaly
1139,normal
1140,anomaly
1141,anomaly
1142,anomaly
1143,anomaly
1144,anomaly
1145,anomaly
1146,normal
1147,anomaly
1148,normal
1149,anomaly
1150,anomaly
1151,anomaly
1152,anomaly
1153,normal
1154,normal
1155,anomaly
1156,anomaly
1157,anomaly
1158,anomaly
1159,anomaly
1160,anomaly
1161,anomaly
1162,normal
1163,anomaly
1164,anomaly
1165,anomaly
1166,anomaly
1167,anomaly
1168,normal
1169,anomaly
1170,anomaly
1171,anomaly
1172,anomaly
1173,normal
1174,normal
1175,anomaly
1176,normal
1177,normal
1178,anomaly
1179,normal
1180,normal
1181,anomaly
1182,normal
1183,anomaly
1184,anomaly
1185,anomaly
1186,anomaly
1187,normal
1188,normal
1189,normal
1190,normal
1191,anomaly
1192,anomaly
1193,normal
1194,normal
1195,normal
1196,anomaly
1197,normal
1198,normal
1199,anomaly
1200,normal
1201,normal
1202,anomaly
1203,anomaly
1204,anomaly
1205,normal
1206,normal
1207,normal
1208,anomaly
1209,normal
1210,anomaly
1211,normal
1212,anomaly
1213,normal
1214,anomaly
1215,normal
1216,anomaly
1217,anomaly
1218,normal
1219,normal
1220,normal
1221,anomaly
1222,anomaly
1223,normal
1224,anomaly
1225,anomaly
1226,anomaly
1227,normal
1228,anomaly
1229,anomaly
1230,normal
1231,normal
1232,normal
1233,anomaly
1234,normal
1235,anomaly
1236,anomaly
1237,anomaly
1238,normal
1239,anomaly
1240,normal
1241,normal
1242,normal
1243,normal
1244,normal
1245,normal
1246,anomaly
1247,normal
1248,normal
1249,normal
1250,normal
1251,anomaly
1252,normal
1253,normal
1254,normal
1255,anomaly
1256,normal
1257,normal
1258,anomaly
1259,anomaly
1260,anomaly
1261,normal
1262,normal
1263,anomaly
1264,anomaly
1265,anomaly
1266,normal
1267,anomaly
1268,anomaly
1269,normal
1270,anomaly
1271,normal
1272,anomaly
1273,anomaly
1274,anomaly
1275,normal
1276,anomaly
1277,normal
1278,anomaly
1279,anomaly
1280,anomaly
1281,anomaly
1282,anomaly
1283,normal
1284,anomaly
1285,normal
1286,anomaly
1287,anomaly
1288,normal
1289,normal
1290,anomaly
1291,normal
1292,anomaly
1293,normal
1294,anomaly
1295,normal
1296,anomaly
1297,normal
1298,normal
1299,anomaly
1300,normal
1301,normal
1302,anomaly
1303,anomaly
1304,anomaly
1305,anomaly
1306,normal
1307,anomaly
1308,normal
1309,anomaly
1310,anomaly
1311,normal
1312,normal
1313,anomaly
1314,anomaly
1315,normal
1316,normal
1317,normal
1318,normal
1319,anomaly
1320,normal
1321,anomaly
1322,anomaly
1323,anomaly
1324,normal
1325,anomaly
1326,anomaly
1327,anomaly
1328,anomaly
1329,normal
1330,anomaly
1331,anomaly
1332,normal
1333,anomaly
1334,normal
1335,normal
1336,normal
1337,normal
1338,normal
1339,normal
1340,normal
1341,normal
1342,normal
1343,normal
1344,anomaly
1345,anomaly
1346,normal
1347,normal
1348,anomaly
1349,anomaly
1350,normal
1351,normal
1352,normal
1353,anomaly
1354,anomaly
1355,anomaly
1356,anomaly
1357,normal
1358,anomaly
1359,anomaly
1360,anomaly
1361,normal
1362,anomaly
1363,anomaly
1364,anomaly
1365,normal
1366,normal
1367,normal
1368,anomaly
1369,anomaly
1370,normal
1371,anomaly
1372,normal
1373,normal
1374,anomaly
1375,normal
1376,normal
1377,anomaly
1378,normal
1379,normal
1380,anomaly
1381,anomaly
1382,anomaly
1383,anomaly
1384,normal
1385,normal
1386,anomaly
1387,anomaly
1388,anomaly
1389,anomaly
1390,normal
1391,anomaly
1392,anomaly
1393,normal
1394,normal
1395,anomaly
1396,anomaly
1397,anomaly
1398,normal
1399,anomaly
1400,normal
1401,normal
1402,normal
1403,normal
1404,normal
1405,anomaly
1406,anomaly
1407,anomaly
1408,normal
1409,anomaly
1410,normal
1411,anomaly
1412,anomaly
1413,anomaly
1414,normal
1415,normal
1416,anomaly
1417,anomaly
1418,normal
1419,anomaly
1420,anomaly
1421,anomaly
1422,normal
1423,normal
1424,normal
1425,anomaly
1426,anomaly
1427,anomaly
1428,anomaly
1429,normal
1430,normal
1431,anomaly
1432,anomaly
1433,anomaly
1434,anomaly
1435,anomaly
1436,anomaly
1437,anomaly
1438,anomaly
1439,normal
1440,anomaly
1441,normal
1442,anomaly
1443,anomaly
1444,anomaly
1445,anomaly
1446,anomaly
1447,anomaly
1448,normal
1449,anomaly
1450,normal
1451,anomaly
1452,normal
1453,normal
1454,anomaly
1455,normal
1456,normal
1457,normal
1458,anomaly
1459,anomaly
1460,normal
1461,normal
1462,anomaly
1463,normal
1464,normal
1465,anomaly
1466,anomaly
1467,normal
1468,normal
1469,anomaly
1470,normal
1471,anomaly
1472,anomaly
1473,anomaly
1474,normal
1475,anomaly
1476,anomaly
1477,anomaly
1478,normal
1479,normal
1480,normal
1481,normal
1482,anomaly
1483,anomaly
1484,normal
1485,anomaly
1486,normal
1487,anomaly
1488,anomaly
1489,normal
1490,anomaly
1491,normal
1492,normal
1493,normal
1494,normal
1495,anomaly
1496,anomaly
1497,normal
1498,anomaly
1499,anomaly
1500,anomaly
1501,normal
1502,normal
1503,normal
1504,normal
1505,normal
1506,normal
1507,normal
1508,normal
1509,normal
,
1510,anomaly
1511,normal
1512,normal
1513,anomaly
1514,normal
1515,anomaly
1516,normal
1517,normal
1518,anomaly
1519,normal
1520,normal
1521,normal
1522,anomaly
1523,normal
1524,anomaly
1525,anomaly
1526,anomaly
1527,normal
1528,normal
1529,normal
1530,normal
1531,anomaly
1532,normal
1533,normal
1534,anomaly
1535,anomaly
1536,anomaly
1537,normal
1538,anomaly
1539,anomaly
1540,normal
1541,anomaly
1542,normal
1543,anomaly
1544,anomaly
1545,anomaly
1546,normal
1547,anomaly
1548,anomaly
1549,anomaly
1550,anomaly
1551,normal
1552,normal
1553,anomaly
1554,normal
1555,normal
1556,anomaly
1557,normal
1558,normal
1559,normal
1560,normal
1561,anomaly
1562,normal
1563,normal
1564,anomaly
1565,normal
1566,anomaly
1567,normal
1568,anomaly
1569,normal
1570,normal
1571,normal
1572,normal
1573,anomaly
1574,normal
1575,normal
1576,normal
1577,anomaly
1578,normal
1579,normal
1580,anomaly
1581,normal
1582,anomaly
1583,anomaly
1584,normal
1585,normal
1586,normal
1587,normal
1588,anomaly
1589,anomaly
1590,normal
1591,normal
1592,normal
,
1593,anomaly
1594,normal
1595,normal
1596,anomaly
1597,normal
1598,normal
1599,anomaly
1600,anomaly
1601,normal
1602,anomaly
1603,anomaly
1604,anomaly
1605,normal
1606,anomaly
1607,anomaly
1608,anomaly
1609,normal
1610,normal
1611,normal
1612,anomaly
1613,anomaly
1614,anomaly
1615,normal
1616,normal
1617,anomaly
1618,normal
1619,anomaly
1620,anomaly
1621,anomaly
1622,anomaly
1623,anomaly
1624,normal
1625,anomaly
1626,anomaly
1627,anomaly
1628,normal
1629,normal
1630,normal
1631,normal
1632,normal
1633,normal
1634,anomaly
1635,normal
1636,normal
1637,normal
1638,anomaly
1639,anomaly
1640,anomaly
1641,normal
1642,anomaly
1643,normal
1644,normal
1645,normal
1646,anomaly
1647,anomaly
1648,normal
1649,normal
1650,anomaly
1651,anomaly
1652,normal
1653,normal
1654,normal
1655,normal
1656,normal
1657,anomaly
1658,normal
1659,normal
1660,anomaly
1661,anomaly
1662,normal
1663,normal
1664,anomaly
1665,anomaly
1666,anomaly
1667,normal
1668,normal
1669,normal
1670,normal
1671,normal
1672,normal
1673,anomaly
1674,normal
1675,normal
1676,normal
1677,anomaly
1678,anomaly
1679,anomaly
1680,normal
1681,normal
1682,normal
1683,anomaly
1684,normal
1685,normal
1686,normal
1687,normal
1688,anomaly
1689,anomaly
1690,anomaly
1691,normal
1692,normal
1693,normal
1694,anomaly
1695,anomaly
1696,normal
1697,normal
1698,normal
1699,normal
1700,normal
1701,normal
1702,anomaly
1703,normal
1704,normal
1705,anomaly
1706,normal
1707,normal
1708,normal
1709,normal
1710,normal
1711,normal
1712,anomaly
1713,normal
1714,anomaly
1715,normal
1716,normal
1717,anomaly
1718,anomaly
1719,anomaly
1720,normal
1721,anomaly
1722,normal
1723,anomaly
1724,normal
1725,anomaly
1726,normal
1727,anomaly
1728,anomaly
1729,normal
1730,normal
1731,normal
1732,normal
1733,normal
1734,normal
1735,anomaly
1736,normal
1737,normal
1738,normal
1739,anomaly
1740,anomaly
1741,anomaly
1742,anomaly
1743,normal
1744,normal
1745,anomaly
1746,anomaly
1747,normal
1748,normal
1749,anomaly
1750,anomaly
1751,anomaly
1752,normal
1753,normal
1754,normal
1755,normal
1756,anomaly
1757,normal
1758,normal
,
1759,normal
1760,normal
1761,normal
1762,normal
1763,anomaly
1764,anomaly
1765,anomaly
1766,normal
1767,normal
1768,anomaly
1769,anomaly
1770,normal
1771,anomaly
1772,anomaly
1773,anomaly
1774,normal
1775,normal
1776,normal
1777,normal
1778,anomaly
1779,anomaly
1780,anomaly
1781,normal
1782,anomaly
1783,anomaly
1784,anomaly
1785,anomaly
1786,normal
1787,normal
1788,anomaly
1789,normal
1790,anomaly
1791,anomaly
1792,anomaly
1793,normal
1794,normal
1795,normal
1796,anomaly
1797,normal
1798,normal
1799,anomaly
1800,normal
1801,anomaly
1802,anomaly
1803,anomaly
1804,normal
1805,normal
1806,normal
1807,normal
1808,normal
1809,anomaly
1810,normal
1811,anomaly
1812,normal
1813,normal
1814,anomaly
1815,anomaly
1816,anomaly
1817,anomaly
1818,normal
1819,anomaly
1820,anomaly
1821,normal
1822,normal
1823,normal
1824,normal
1825,anomaly
1826,anomaly
1827,anomaly
1828,normal
1829,normal
1830,normal
1831,normal
1832,normal
1833,anomaly
1834,anomaly
1835,normal
1836,anomaly
1837,anomaly
1838,normal
1839,normal
1840,anomaly
1841,normal
1842,normal
1843,normal
1844,anomaly
1845,anomaly
1846,anomaly
1847,anomaly
1848,normal
1849,normal
1850,anomaly
1851,normal
1852,normal
1853,normal
1854,anomaly
1855,anomaly
1856,anomaly
1857,normal
1858,normal
1859,normal
1860,normal
1861,anomaly
1862,anomaly
1863,anomaly
1864,anomaly
1865,anomaly
1866,anomaly
1867,normal
1868,anomaly
1869,anomaly
1870,normal
1871,normal
1872,normal
1873,anomaly
1874,anomaly
1875,normal
1876,normal
1877,anomaly
1878,anomaly
1879,anomaly
1880,normal
1881,normal
1882,normal
1883,normal
1884,normal
1885,normal
1886,normal
1887,anomaly
1888,anomaly
1889,anomaly
1890,anomaly
1891,anomaly
1892,anomaly
1893,normal
1894,anomaly
1895,normal
1896,anomaly
1897,normal
1898,anomaly
1899,normal
1900,normal
1901,normal
1902,normal
1903,anomaly
1904,anomaly
1905,anomaly
1906,normal
1907,normal
1908,normal
1909,normal
1910,anomaly
1911,normal
1912,normal
1913,normal
1914,normal
1915,normal
1916,normal
1917,anomaly
1918,normal
1919,normal
1920,anomaly
1921,normal
1922,normal
1923,anomaly
1924,normal
1925,anomaly
1926,normal
1927,normal
1928,normal
1929,anomaly
1930,anomaly
1931,normal
1932,anomaly
1933,normal
1934,anomaly
1935,normal
1936,anomaly
1937,anomaly
1938,anomaly
1939,anomaly
1940,anomaly
1941,normal
1942,normal
1943,anomaly
1944,anomaly
1945,normal
1946,normal
1947,normal
1948,normal
1949,normal
1950,anomaly
1951,normal
1952,anomaly
1953,normal
1954,normal
1955,normal
1956,normal
1957,anomaly
1958,anomaly
1959,normal
1960,normal
1961,anomaly
1962,normal
1963,normal
1964,anomaly
1965,anomaly
1966,normal
1967,normal
1968,anomaly
1969,normal
1970,normal
1971,normal
1972,normal
1973,normal
1974,anomaly
1975,anomaly
1976,normal
1977,normal
1978,normal
1979,anomaly
1980,normal
1981,anomaly
1982,normal
1983,anomaly
1984,normal
1985,anomaly
1986,normal
1987,normal
1988,normal
1989,normal
1990,normal
1991,normal
1992,anomaly
1993,anomaly
1994,normal
1995,normal
1996,normal
1997,anomaly
1998,normal
1999,normal
2000,anomaly
2001,normal
2002,normal
2003,anomaly
2004,anomaly
2005,anomaly
2006,anomaly
2007,normal
2008,anomaly
2009,normal
2010,anomaly
2011,normal
2012,normal
2013,anomaly
2014,anomaly
2015,normal
2016,normal
2017,anomaly
2018,normal
2019,normal
2020,anomaly
2021,normal
2022,anomaly
2023,anomaly
2024,normal
2025,normal
2026,anomaly
2027,anomaly
2028,normal
2029,normal
2030,anomaly
2031,normal
2032,normal
2033,anomaly
2034,anomaly
2035,normal
2036,normal
2037,normal
2038,normal
2039,normal
2040,anomaly
2041,normal
2042,anomaly
2043,normal
2044,normal
2045,normal
2046,anomaly
2047,normal
2048,normal
2049,normal
2050,normal
2051,normal
2052,anomaly
2053,anomaly
2054,anomaly
2055,normal
2056,normal
2057,normal
2058,normal
2059,normal
2060,normal
2061,normal
2062,anomaly
2063,normal
2064,anomaly
2065,normal
2066,normal
2067,anomaly
2068,normal
2069,normal
2070,normal
2071,anomaly
2072,normal
2073,normal
2074,normal
2075,normal
2076,normal
2077,anomaly
2078,normal
2079,normal
2080,anomaly
2081,normal
2082,anomaly
2083,anomaly
2084,normal
2085,normal
2086,anomaly
2087,anomaly
2088,anomaly
2089,anomaly
2090,normal
2091,anomaly
2092,anomaly
2093,normal
2094,anomaly
2095,normal
2096,normal
2097,normal
2098,anomaly
2099,normal
2100,anomaly
2101,normal
2102,normal
2103,normal
2104,normal
2105,normal
2106,normal
2107,normal
2108,anomaly
2109,normal
2110,anomaly
2111,normal
2112,normal
2113,normal
2114,normal
2115,normal
2116,anomaly
2117,anomaly
2118,normal
2119,anomaly
2120,anomaly
2121,normal
2122,normal
2123,normal
2124,anomaly
2125,anomaly
2126,normal
2127,anomaly
2128,anomaly
2129,normal
2130,normal
2131,normal
2132,normal
2133,normal
2134,normal
2135,normal
2136,anomaly
2137,anomaly
2138,normal
2139,normal
2140,anomaly
2141,anomaly
2142,anomaly
2143,anomaly
2144,anomaly
2145,normal
2146,normal
2147,normal
2148,normal
2149,normal
2150,normal
2151,normal
2152,normal
2153,normal
2154,anomaly
2155,normal
2156,normal
2157,anomaly
